,full_path,file_name,class_name,feature_array,feature_array_size
0,./Sample-kelapa/data/cut_sample/matang/wav/mtg10a.wav,mtg10a.wav,mature,"[[ 2.00009825e+00 -3.23122781e-01  1.55573374e-02 ... -5.87987160e-03
  -1.14486201e-02 -4.62810544e-03]
 [ 2.02122263e+00 -2.93776390e-01  1.84971701e-02 ...  3.10964858e-03
  -1.27507363e-02 -1.97008541e-02]
 [ 2.03700220e+00 -3.10501154e-01  1.21652030e-02 ... -1.43559392e-02
  -1.98843987e-03 -9.68881996e-03]
 ...
 [ 1.35246519e+00 -1.25170233e-01 -4.43595536e-02 ...  5.45028900e-03
   4.76109674e-03 -1.86053153e-03]
 [ 1.33225538e+00 -1.34225266e-01 -3.78483511e-02 ... -1.02811110e-02
  -1.96915024e-03 -1.46201784e-02]
 [ 1.31965770e+00 -1.18918318e-01 -1.37023519e-02 ... -5.81880735e-03
  -2.78760645e-03 -7.46032767e-03]]","(98, 23)"
1,./Sample-kelapa/data/cut_sample/matang/wav/mtg10b.wav,mtg10b.wav,mature,"[[ 2.03020507e+00 -3.08123169e-01  2.39846089e-02 ... -1.56600956e-02
  -1.16258225e-02  1.66544114e-03]
 [ 2.01855074e+00 -3.29777927e-01 -9.38913831e-03 ... -3.16740020e-03
  -2.70488888e-02 -1.00403850e-02]
 [ 2.03659487e+00 -2.85375464e-01  2.73765100e-02 ... -2.43755075e-02
  -1.94130587e-03  6.32433613e-03]
 ...
 [ 1.26827106e+00 -1.30633258e-01 -3.28671651e-02 ... -6.60447371e-03
  -1.11385468e-02 -1.43860265e-02]
 [ 1.27004043e+00 -1.60092751e-01 -2.49307532e-02 ... -6.44921555e-03
  -7.33404862e-03 -7.62573970e-03]
 [ 1.26492875e+00 -1.75092474e-01 -4.25794645e-02 ... -1.61344646e-02
  -2.08093362e-03  6.23429596e-03]]","(98, 23)"
2,./Sample-kelapa/data/cut_sample/matang/wav/mtg10c.wav,mtg10c.wav,mature,"[[ 2.05320159e+00 -3.09262719e-01  1.03962221e-02 ... -4.43834645e-03
  -1.66122493e-02 -1.24343452e-02]
 [ 2.02692944e+00 -3.33915695e-01  3.07541391e-02 ... -3.70039579e-03
   2.90031484e-04 -1.10663440e-03]
 [ 2.03456280e+00 -3.30492473e-01  3.20866352e-02 ... -2.44348593e-02
  -2.43371806e-02 -4.51300990e-03]
 ...
 [ 1.68172714e+00  3.11150855e-02 -4.14794868e-01 ... -6.20316878e-02
  -1.50533218e-02  1.19875190e-02]
 [ 1.59273563e+00  5.96956033e-02 -3.25155825e-01 ... -2.15287428e-02
  -5.61509056e-02 -2.16710697e-02]
 [ 1.57446987e+00  6.63954818e-02 -3.63823919e-01 ... -2.28165538e-02
  -5.81977057e-02 -1.69501000e-02]]","(98, 23)"
3,./Sample-kelapa/data/cut_sample/matang/wav/mtg11a.wav,mtg11a.wav,mature,"[[ 2.15249776 -0.27458827 -0.01020262 ... -0.0138101  -0.00964106
   0.00555573]
 [ 2.15987422 -0.31120609 -0.04612529 ... -0.02905866 -0.00829775
   0.0228512 ]
 [ 2.17426709 -0.28833568 -0.03192927 ...  0.0106067   0.01438441
   0.00909941]
 ...
 [ 2.42485064 -0.30688667 -0.5550231  ... -0.01082433  0.10530486
   0.00950021]
 [ 2.3708073  -0.27828142 -0.54137436 ... -0.01508085  0.10350209
  -0.01535671]
 [ 2.16546895 -0.41778047 -0.4623441  ... -0.06902107  0.01730653
  -0.06833243]]","(98, 23)"
4,./Sample-kelapa/data/cut_sample/matang/wav/mtg11b.wav,mtg11b.wav,mature,"[[ 2.08543327e+00 -3.48263053e-01 -2.70085475e-02 ... -9.32348930e-03
  -1.76704116e-03 -4.00868834e-03]
 [ 2.07239308e+00 -3.36073351e-01 -1.78916419e-02 ... -1.25028540e-02
  -1.91685863e-02 -1.42430179e-02]
 [ 2.07475240e+00 -3.36499091e-01 -8.42009351e-03 ... -7.00758706e-03
  -1.20499283e-02 -1.89025278e-02]
 ...
 [ 1.77339196e+00 -5.19252443e-01 -1.40483722e-01 ... -5.89117716e-02
   7.40050686e-02 -4.68191271e-02]
 [ 1.25777716e+00 -8.33497046e-02 -1.19374945e-02 ... -4.76269654e-03
   7.78460431e-03 -5.47531916e-03]
 [ 1.24733388e+00 -1.00796751e-01 -2.13744774e-02 ... -2.20278959e-02
   3.85125071e-03 -5.14854931e-03]]","(98, 23)"
5,./Sample-kelapa/data/cut_sample/matang/wav/mtg11c.wav,mtg11c.wav,mature,"[[ 2.17030735e+00 -2.99511133e-01 -3.83391940e-02 ...  8.89128922e-03
   4.96165616e-03  1.38669469e-03]
 [ 2.17139958e+00 -3.11329884e-01 -3.72250179e-02 ... -5.62169464e-03
  -8.60388961e-03 -1.34958336e-02]
 [ 2.18296281e+00 -2.92093601e-01 -3.57487813e-02 ... -6.94674852e-03
  -1.94459769e-02 -5.61619664e-03]
 ...
 [ 3.04449183e+00 -3.92230389e-01  1.59495922e-01 ... -4.06598098e-02
   8.03700035e-03  8.48198472e-03]
 [ 2.94988778e+00 -5.96379186e-01  7.96302162e-02 ... -7.29682041e-02
   2.01483622e-02 -9.20227673e-03]
 [ 2.27667532e+00 -9.90139913e-01  1.03561452e-01 ... -3.32419031e-03
   4.41830307e-02 -1.23555423e-02]]","(98, 23)"
6,./Sample-kelapa/data/cut_sample/matang/wav/mtg12a.wav,mtg12a.wav,mature,"[[nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 ...
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]]","(98, 23)"
7,./Sample-kelapa/data/cut_sample/matang/wav/mtg12b.wav,mtg12b.wav,mature,"[[nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 ...
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]]","(98, 23)"
8,./Sample-kelapa/data/cut_sample/matang/wav/mtg12c.wav,mtg12c.wav,mature,"[[ 2.19006599e+00 -3.87716514e-01  1.13678783e-02 ... -9.98185526e-03
   2.72658904e-03 -5.86572333e-03]
 [ 2.12304016e+00 -3.95219303e-01  7.12593233e-03 ... -1.23332911e-02
  -4.08840555e-03 -4.47627750e-03]
 [ 2.13190912e+00 -3.82028085e-01  6.53743242e-03 ...  5.31051983e-03
   4.22253543e-03  1.41119044e-04]
 ...
 [ 2.42348731e+00 -3.54590891e-01 -5.12836704e-01 ... -1.21441692e-01
   2.43441749e-02 -5.24654203e-02]
 [ 2.42334337e+00 -3.85313492e-01 -5.00841119e-01 ... -1.09815713e-01
   2.60513095e-02 -6.76246311e-02]
 [ 1.85642713e+00 -3.74909595e-01 -5.84531075e-01 ...  2.37353156e-02
  -7.05166958e-04 -9.60218921e-04]]","(98, 23)"
9,./Sample-kelapa/data/cut_sample/matang/wav/mtg13a.wav,mtg13a.wav,mature,"[[ 2.48132845e+00 -5.35641247e-01 -6.59678228e-02 ... -2.49847831e-02
  -5.56876037e-03  5.03039656e-03]
 [ 2.40990633e+00 -5.04482897e-01 -5.78635082e-02 ... -2.05730093e-02
   2.94268715e-03  2.46988841e-02]
 [ 2.40737504e+00 -4.62565486e-01 -2.63199576e-02 ... -1.93992163e-02
  -4.83177833e-03  2.08621263e-03]
 ...
 [ 3.19698481e+00 -3.55326013e-01  1.07344353e-01 ... -1.11576754e-02
   2.24257605e-02 -2.43769699e-03]
 [ 3.10856227e+00 -2.80633095e-01  3.36499900e-02 ...  4.40303332e-03
   1.71670367e-02 -5.31475396e-04]
 [ 2.65495943e+00 -3.66021262e-01 -1.61788353e-01 ...  1.64564142e-02
   4.98732201e-02  4.31740096e-02]]","(98, 23)"
