,full_path,file_name,class_name,feature_array,feature_array_size
0,./Sample-kelapa/data/cut_sample/matang/wav/mtg10a.wav,mtg10a.wav,mature,"[[ 2.00009825e+00 -3.23122781e-01  1.55573374e-02 ...  7.45708374e-03
  -1.13237106e-02 -8.56242748e-03]
 [ 2.02122263e+00 -2.93776390e-01  1.84971701e-02 ...  1.06995075e-02
  -7.76661364e-03  3.12178818e-03]
 [ 2.03700220e+00 -3.10501154e-01  1.21652030e-02 ...  2.53072151e-03
  -1.71468092e-02 -5.28629009e-03]
 ...
 [ 1.35246519e+00 -1.25170233e-01 -4.43595536e-02 ...  4.49302757e-04
  -7.30078258e-03  1.05481829e-02]
 [ 1.33225538e+00 -1.34225266e-01 -3.78483511e-02 ... -7.80822598e-03
  -2.26376687e-03 -4.18585697e-03]
 [ 1.31965770e+00 -1.18918318e-01 -1.37023519e-02 ... -1.57155421e-03
  -5.69661897e-03 -1.61694861e-03]]","(98, 20)"
1,./Sample-kelapa/data/cut_sample/matang/wav/mtg10b.wav,mtg10b.wav,mature,"[[ 2.03020507e+00 -3.08123169e-01  2.39846089e-02 ... -1.37635767e-02
  -1.19078718e-02  3.01224391e-03]
 [ 2.01855074e+00 -3.29777927e-01 -9.38913831e-03 ... -8.14023949e-03
   1.42220806e-02  1.36012455e-02]
 [ 2.03659487e+00 -2.85375464e-01  2.73765100e-02 ... -6.84795529e-03
   1.56739553e-02  3.91147087e-03]
 ...
 [ 1.26827106e+00 -1.30633258e-01 -3.28671651e-02 ...  1.65011328e-03
   1.58796628e-03  5.86841421e-05]
 [ 1.27004043e+00 -1.60092751e-01 -2.49307532e-02 ...  4.89580099e-04
  -1.61530865e-03  5.62064881e-03]
 [ 1.26492875e+00 -1.75092474e-01 -4.25794645e-02 ... -8.87156394e-03
   5.75371683e-03  1.17476484e-02]]","(98, 20)"
2,./Sample-kelapa/data/cut_sample/matang/wav/mtg10c.wav,mtg10c.wav,mature,"[[ 2.05320159e+00 -3.09262719e-01  1.03962221e-02 ...  2.26671068e-02
   7.46013267e-03 -3.07120804e-03]
 [ 2.02692944e+00 -3.33915695e-01  3.07541391e-02 ... -1.15675645e-02
  -7.38955092e-03 -7.10271911e-04]
 [ 2.03456280e+00 -3.30492473e-01  3.20866352e-02 ...  1.06798665e-02
   1.58052763e-02  7.98963771e-03]
 ...
 [ 1.68172714e+00  3.11150855e-02 -4.14794868e-01 ...  3.47416345e-02
   5.56869732e-02 -3.95531604e-03]
 [ 1.59273563e+00  5.96956033e-02 -3.25155825e-01 ...  2.36974661e-02
   1.88619732e-02  2.71433587e-02]
 [ 1.57446987e+00  6.63954818e-02 -3.63823919e-01 ...  2.84305588e-02
   8.86536406e-03  1.93314999e-02]]","(98, 20)"
3,./Sample-kelapa/data/cut_sample/matang/wav/mtg11a.wav,mtg11a.wav,mature,"[[ 2.15249776e+00 -2.74588274e-01 -1.02026208e-02 ...  1.08056083e-02
  -6.22839466e-03  1.63496100e-02]
 [ 2.15987422e+00 -3.11206085e-01 -4.61252891e-02 ... -7.23101282e-03
  -7.62670674e-03 -1.06767064e-02]
 [ 2.17426709e+00 -2.88335677e-01 -3.19292663e-02 ...  1.29739126e-03
  -4.12830295e-03  1.92317344e-02]
 ...
 [ 2.42485064e+00 -3.06886670e-01 -5.55023097e-01 ...  2.98005913e-02
  -3.26342083e-02  2.83092869e-02]
 [ 2.37080730e+00 -2.78281416e-01 -5.41374363e-01 ...  1.43748708e-02
  -1.86686502e-02  4.34125508e-02]
 [ 2.16546895e+00 -4.17780470e-01 -4.62344100e-01 ...  5.68294547e-02
   5.38818524e-03  2.48727224e-02]]","(98, 20)"
4,./Sample-kelapa/data/cut_sample/matang/wav/mtg11b.wav,mtg11b.wav,mature,"[[ 2.08543327e+00 -3.48263053e-01 -2.70085475e-02 ... -2.74266112e-03
   1.17630213e-02  1.26394892e-02]
 [ 2.07239308e+00 -3.36073351e-01 -1.78916419e-02 ... -3.42913134e-03
  -5.80580197e-03  1.39360318e-02]
 [ 2.07475240e+00 -3.36499091e-01 -8.42009351e-03 ...  3.03899478e-03
   1.38025009e-02  4.11367609e-05]
 ...
 [ 1.77339196e+00 -5.19252443e-01 -1.40483722e-01 ...  5.20421457e-02
  -9.00733044e-03  1.94133711e-02]
 [ 1.25777716e+00 -8.33497046e-02 -1.19374945e-02 ... -6.64625538e-03
  -7.96864703e-03  5.13790304e-03]
 [ 1.24733388e+00 -1.00796751e-01 -2.13744774e-02 ... -1.57173973e-03
  -2.07637592e-02  1.91533622e-03]]","(98, 20)"
5,./Sample-kelapa/data/cut_sample/matang/wav/mtg11c.wav,mtg11c.wav,mature,"[[ 2.17030735e+00 -2.99511133e-01 -3.83391940e-02 ... -1.37579117e-02
  -1.27138885e-02 -4.59075586e-04]
 [ 2.17139958e+00 -3.11329884e-01 -3.72250179e-02 ... -2.11975025e-03
  -7.71895837e-03  5.00810131e-03]
 [ 2.18296281e+00 -2.92093601e-01 -3.57487813e-02 ... -2.66993784e-03
   1.27428799e-03  9.11921069e-03]
 ...
 [ 3.04449183e+00 -3.92230389e-01  1.59495922e-01 ... -2.28110626e-02
  -1.41549868e-02 -6.58789431e-03]
 [ 2.94988778e+00 -5.96379186e-01  7.96302162e-02 ... -5.38114918e-02
  -6.80230243e-02 -3.68570958e-02]
 [ 2.27667532e+00 -9.90139913e-01  1.03561452e-01 ...  6.42606067e-03
  -2.28173163e-02  8.22496538e-03]]","(98, 20)"
6,./Sample-kelapa/data/cut_sample/matang/wav/mtg12a.wav,mtg12a.wav,mature,"[[nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 ...
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]]","(98, 20)"
7,./Sample-kelapa/data/cut_sample/matang/wav/mtg12b.wav,mtg12b.wav,mature,"[[nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 ...
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]]","(98, 20)"
8,./Sample-kelapa/data/cut_sample/matang/wav/mtg12c.wav,mtg12c.wav,mature,"[[ 2.19006599e+00 -3.87716514e-01  1.13678783e-02 ... -3.74981665e-03
  -4.33158967e-03  2.69787320e-03]
 [ 2.12304016e+00 -3.95219303e-01  7.12593233e-03 ... -1.94158136e-02
  -2.73113721e-03 -1.33304292e-03]
 [ 2.13190912e+00 -3.82028085e-01  6.53743242e-03 ... -2.51742841e-02
  -1.99091117e-02 -8.37457724e-03]
 ...
 [ 2.42348731e+00 -3.54590891e-01 -5.12836704e-01 ...  1.72148733e-02
  -4.67618031e-02 -3.10539713e-03]
 [ 2.42334337e+00 -3.85313492e-01 -5.00841119e-01 ...  1.97674055e-02
  -6.08008529e-02 -6.74752208e-03]
 [ 1.85642713e+00 -3.74909595e-01 -5.84531075e-01 ...  2.08098802e-03
  -7.24458955e-02  2.21986290e-02]]","(98, 20)"
9,./Sample-kelapa/data/cut_sample/matang/wav/mtg13a.wav,mtg13a.wav,mature,"[[ 2.48132845 -0.53564125 -0.06596782 ...  0.00417448 -0.025478
   0.00739512]
 [ 2.40990633 -0.5044829  -0.05786351 ...  0.0059105  -0.01747756
   0.01868582]
 [ 2.40737504 -0.46256549 -0.02631996 ...  0.00331775 -0.00612758
   0.01228493]
 ...
 [ 3.19698481 -0.35532601  0.10734435 ...  0.04374992  0.01504133
  -0.00734468]
 [ 3.10856227 -0.28063309  0.03364999 ...  0.0268036   0.01324037
   0.00559676]
 [ 2.65495943 -0.36602126 -0.16178835 ...  0.0262857  -0.00467467
   0.01040341]]","(98, 20)"
10,./Sample-kelapa/data/cut_sample/matang/wav/mtg13b.wav,mtg13b.wav,mature,"[[ 2.44113720e+00 -4.06566261e-01 -2.39556301e-01 ...  4.40378283e-04
  -4.26491108e-03 -5.68655572e-03]
 [ 2.44897533e+00 -4.35440178e-01 -1.98939041e-01 ...  4.73433314e-03
  -1.47738318e-03 -2.00548705e-03]
 [ 2.35077458e+00 -4.46863446e-01 -1.99916229e-01 ...  1.81201853e-02
   1.34186670e-02  1.44186666e-02]
 ...
 [ 2.19585184e+00  5.96436500e-01 -1.07398579e-01 ...  1.02982695e-02
   4.72423295e-02 -5.60592982e-02]
 [ 1.72130787e+00  4.71572471e-01  3.52525119e-01 ...  9.09696061e-03
  -1.70912760e-02 -3.20265116e-02]
 [ 1.71619119e+00  4.94030906e-01  3.55187205e-01 ...  4.48264136e-02
  -2.57262679e-03 -2.98313267e-02]]","(98, 20)"
11,./Sample-kelapa/data/cut_sample/matang/wav/mtg13c.wav,mtg13c.wav,mature,"[[ 2.02633203e+00 -3.51239720e-01  2.31359349e-02 ...  1.14042056e-02
   2.16413170e-02  3.35207914e-03]
 [ 2.03732173e+00 -3.22363751e-01  3.96207745e-02 ...  8.91969748e-03
   8.81063067e-03  9.99384288e-03]
 [ 2.02992058e+00 -3.11727092e-01  2.81616707e-02 ...  7.82890933e-03
   8.64297235e-03  1.50495995e-03]
 ...
 [ 1.72578245e+00  4.35960574e-01  7.20457935e-02 ... -1.77305998e-02
  -5.43908117e-02 -2.06056292e-02]
 [ 1.74771813e+00  4.62810908e-01  9.37485973e-02 ... -4.40534617e-02
  -6.98521919e-02 -2.96886683e-02]
 [ 1.65626360e+00  3.83261990e-01  1.22723297e-01 ...  1.25836529e-02
   1.20097346e-02 -2.72233039e-02]]","(98, 20)"
12,./Sample-kelapa/data/cut_sample/matang/wav/mtg14a.wav,mtg14a.wav,mature,"[[ 2.43464722 -0.50101005  0.01569487 ... -0.0110677  -0.01131499
  -0.00265624]
 [ 2.43213683 -0.48905855  0.0652077  ... -0.01225762 -0.01309571
   0.01753263]
 [ 2.45812301 -0.54212261  0.04705673 ... -0.02133091 -0.00694569
   0.01714339]
 ...
 [ 2.48547214 -0.08564051 -0.23027695 ...  0.05408968  0.04589829
  -0.03540842]
 [ 2.49943946 -0.07892193 -0.1920528  ...  0.04949384  0.04504813
  -0.0330447 ]
 [ 2.39111703 -0.17825629 -0.25736137 ...  0.05661155  0.06529409
  -0.0379413 ]]","(98, 20)"
13,./Sample-kelapa/data/cut_sample/matang/wav/mtg14b.wav,mtg14b.wav,mature,"[[ 2.19095379e+00 -3.83324002e-01 -5.81864175e-02 ... -1.18698136e-02
  -7.77302487e-03 -2.99605372e-02]
 [ 2.16491183e+00 -3.93961117e-01 -2.50777863e-02 ...  4.46418799e-03
   2.31977260e-02 -3.05372598e-03]
 [ 2.17205151e+00 -4.08089375e-01 -6.35261073e-02 ... -7.07706670e-03
   2.68985942e-02 -2.04394420e-02]
 ...
 [ 1.98069976e+00 -1.38990527e-02 -4.06118237e-01 ... -3.93140476e-02
  -4.70026168e-03  2.76907838e-02]
 [ 1.90567780e+00  5.36819058e-02 -3.10760138e-01 ...  5.55748361e-03
  -2.70796516e-02 -3.67240181e-03]
 [ 1.95593547e+00  8.05292626e-02 -3.75254130e-01 ...  1.22192337e-02
   5.13496970e-03  7.74619581e-04]]","(98, 20)"
14,./Sample-kelapa/data/cut_sample/matang/wav/mtg14c.wav,mtg14c.wav,mature,"[[ 2.20234905e+00 -2.96352776e-01 -2.33379047e-02 ... -8.30689190e-03
  -4.41390846e-03 -1.73548741e-05]
 [ 2.18921680e+00 -2.90520973e-01  4.18841965e-03 ... -1.65109000e-02
  -1.78246584e-02 -1.92134513e-03]
 [ 2.19271276e+00 -2.80067136e-01 -2.31513161e-02 ... -8.47721378e-03
  -5.35503620e-03  4.87711813e-03]
 ...
 [ 2.75563645e+00 -6.61264258e-01 -3.12655469e-01 ... -6.60141397e-02
  -4.70974303e-03 -4.14723104e-02]
 [ 2.69270674e+00 -6.39365418e-01 -1.65766555e-01 ... -4.86771975e-02
  -3.48873485e-02 -3.98834640e-02]
 [ 2.61674646e+00 -5.40310664e-01 -3.28491768e-01 ... -9.30123999e-02
  -5.97363880e-05 -7.10440541e-02]]","(98, 20)"
15,./Sample-kelapa/data/cut_sample/matang/wav/mtg15a.wav,mtg15a.wav,mature,"[[ 2.07684515e+00 -3.78545598e-01  4.97943345e-02 ... -1.57058480e-02
   1.34130085e-03  9.12553853e-03]
 [ 2.05302651e+00 -3.70722831e-01  2.55532439e-02 ... -2.06350980e-02
   1.11659656e-03  5.25000627e-03]
 [ 2.05961482e+00 -3.28793668e-01  2.23914669e-02 ... -1.46995566e-02
   2.03205626e-02  2.23506956e-02]
 ...
 [ 1.68116335e+00  8.92684175e-02 -2.93199469e-01 ...  1.90438655e-02
  -1.68971126e-03 -3.46178529e-02]
 [ 1.29322207e+00 -1.07176152e-01 -3.49362623e-02 ... -3.56777388e-04
   3.33202777e-03 -3.37486581e-03]
 [ 1.28845828e+00 -1.07773278e-01 -4.97499078e-02 ...  3.78039735e-03
  -1.29977874e-02 -2.05715372e-02]]","(98, 20)"
16,./Sample-kelapa/data/cut_sample/matang/wav/mtg15b.wav,mtg15b.wav,mature,"[[nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 ...
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]]","(98, 20)"
17,./Sample-kelapa/data/cut_sample/matang/wav/mtg15c.wav,mtg15c.wav,mature,"[[nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 ...
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]]","(98, 20)"
